date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:31	33279/33279	---M--	200	added ('OK')	image/png	etag:%2281ff-56bd6ccf147e4%22	https://previews.aspirity.com/sigma/assets/img/img_platform_iphone.png	previews.aspirity.com/sigma/assets/img/img_platform_iphone.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:31	3114/3114	---M--	200	added ('OK')	image/png	etag:%22c2a-56bd6cc7b3d65%22	https://previews.aspirity.com/sigma/assets/img/img_logo_gray_1.png	previews.aspirity.com/sigma/assets/img/img_logo_gray_1.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:32	2544/2544	---M--	200	added ('OK')	image/png	etag:%229f0-56bd6cc7ca4c5%22	https://previews.aspirity.com/sigma/assets/img/img_logo_gray_2.png	previews.aspirity.com/sigma/assets/img/img_logo_gray_2.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:33	2719/2719	---M--	200	added ('OK')	image/png	etag:%22a9f-56bd6cc89953d%22	https://previews.aspirity.com/sigma/assets/img/img_logo_gray_3.png	previews.aspirity.com/sigma/assets/img/img_logo_gray_3.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:34	4970/4970	---M--	200	added ('OK')	image/png	etag:%22136a-56bd6cc8afc9d%22	https://previews.aspirity.com/sigma/assets/img/img_logo_gray_4.png	previews.aspirity.com/sigma/assets/img/img_logo_gray_4.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:34	502647/502647	---M--	200	added ('OK')	image/png	etag:%227ab77-56bd6cb420298%22	https://previews.aspirity.com/sigma/assets/img/img_bg_users.png	previews.aspirity.com/sigma/assets/img/img_bg_users.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:35	2994/2994	---M--	200	added ('OK')	image/png	etag:%22bb2-56bd6cc985a75%22	https://previews.aspirity.com/sigma/assets/img/img_logo_gray_5.png	previews.aspirity.com/sigma/assets/img/img_logo_gray_5.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:36	2873/2873	---M--	200	added ('OK')	image/png	etag:%22b39-56bd6cc99c1d5%22	https://previews.aspirity.com/sigma/assets/img/img_logo_gray_6.png	previews.aspirity.com/sigma/assets/img/img_logo_gray_6.png	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:37	42864/42864	---M-Z	200	added ('OK')	application/javascript	etag:%22a770-56bd6d7ae479e-gzip%22	https://previews.aspirity.com/sigma/assets/js/vendor/slick.min.js	previews.aspirity.com/sigma/assets/js/vendor/slick.min.js	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:38	2121/2121	---M-Z	200	added ('OK')	application/javascript	etag:%22849-56bd6d74e5559-gzip%22	https://previews.aspirity.com/sigma/assets/js/vendor/dragscrollable.min.js	previews.aspirity.com/sigma/assets/js/vendor/dragscrollable.min.js	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:39	7670/7670	---M-Z	200	added ('OK')	application/javascript	etag:%221df6-56bd6d74e7499-gzip%22	https://previews.aspirity.com/sigma/assets/js/vendor/device.js	previews.aspirity.com/sigma/assets/js/vendor/device.js	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:40	2379/2379	---M-Z	200	added ('OK')	application/javascript	etag:%2294b-56bd6d19198c5-gzip%22	https://previews.aspirity.com/sigma/assets/js/carousel.js	previews.aspirity.com/sigma/assets/js/carousel.js	(from https://previews.aspirity.com/sigma/02_messenger.html)
19:10:41	32082/32082	---M-Z	200	added ('OK')	text/css	etag:%227d52-56bd6ca5716b0-gzip%22	https://previews.aspirity.com/sigma/assets/css/jquery-ui.min.css	previews.aspirity.com/sigma/assets/css/jquery-ui.min.css	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:43	48378/48378	---M--	200	added ('OK')	image/png	etag:%22bcfa-56bd6cb50894d%22	https://previews.aspirity.com/sigma/assets/img/img_bg_webapp.png	previews.aspirity.com/sigma/assets/img/img_bg_webapp.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:43	3557/3557	---M--	200	added ('OK')	image/png	etag:%22de5-56bd6cc4ece7e%22	https://previews.aspirity.com/sigma/assets/img/img_logo_blue_1.png	previews.aspirity.com/sigma/assets/img/img_logo_blue_1.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:44	3539/3539	---M--	200	added ('OK')	image/png	etag:%22dd3-56bd6cc50169d%22	https://previews.aspirity.com/sigma/assets/img/img_logo_blue_2.png	previews.aspirity.com/sigma/assets/img/img_logo_blue_2.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:45	6005/6005	---M--	200	added ('OK')	image/png	etag:%221775-56bd6cc5d2656%22	https://previews.aspirity.com/sigma/assets/img/img_logo_blue_3.png	previews.aspirity.com/sigma/assets/img/img_logo_blue_3.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:46	3177/3177	---M--	200	added ('OK')	image/png	etag:%22c69-56bd6cc5e8db5%22	https://previews.aspirity.com/sigma/assets/img/img_logo_blue_4.png	previews.aspirity.com/sigma/assets/img/img_logo_blue_4.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:47	3300/3300	---M--	200	added ('OK')	image/png	etag:%22ce4-56bd6cc6ce58d%22	https://previews.aspirity.com/sigma/assets/img/img_logo_blue_5.png	previews.aspirity.com/sigma/assets/img/img_logo_blue_5.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:48	2954/2954	---M--	200	added ('OK')	image/png	etag:%22b8a-56bd6cc6e6c2c%22	https://previews.aspirity.com/sigma/assets/img/img_logo_blue_6.png	previews.aspirity.com/sigma/assets/img/img_logo_blue_6.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:49	15059/15059	---M--	200	added ('OK')	image/png	etag:%223ad3-56bd6cb999840%22	https://previews.aspirity.com/sigma/assets/img/img_feature_screen_1.png	previews.aspirity.com/sigma/assets/img/img_feature_screen_1.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:50	14987/14987	---M--	200	added ('OK')	image/png	etag:%223a8b-56bd6cba98658%22	https://previews.aspirity.com/sigma/assets/img/img_feature_screen_2.png	previews.aspirity.com/sigma/assets/img/img_feature_screen_2.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:51	15059/15059	---M--	200	added ('OK')	image/png	etag:%223ad3-56bd6cbab3bd7%22	https://previews.aspirity.com/sigma/assets/img/img_feature_screen_3.png	previews.aspirity.com/sigma/assets/img/img_feature_screen_3.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:52	14858/14858	---M--	200	added ('OK')	image/png	etag:%223a0a-56bd6cbb964cf%22	https://previews.aspirity.com/sigma/assets/img/img_feature_screen_4.png	previews.aspirity.com/sigma/assets/img/img_feature_screen_4.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:53	15099/15099	---M--	200	added ('OK')	image/png	etag:%223afb-56bd6cbbb1a4e%22	https://previews.aspirity.com/sigma/assets/img/img_feature_screen_5.png	previews.aspirity.com/sigma/assets/img/img_feature_screen_5.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:54	14858/14858	---M--	200	added ('OK')	image/png	etag:%223a0a-56bd6cbc79d67%22	https://previews.aspirity.com/sigma/assets/img/img_feature_screen_6.png	previews.aspirity.com/sigma/assets/img/img_feature_screen_6.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:55	24292/24292	---M--	200	added ('OK')	image/png	etag:%225ee4-56bd6cb119c1e%22	https://previews.aspirity.com/sigma/assets/img/img_believe_avatar.png	previews.aspirity.com/sigma/assets/img/img_believe_avatar.png	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:57	253681/253681	---MCZ	200	added ('OK')	application/javascript	etag:%223def1-56bd6d76f2b85-gzip%22	https://previews.aspirity.com/sigma/assets/js/vendor/jquery-ui.min.js	previews.aspirity.com/sigma/assets/js/vendor/jquery-ui.min.js	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:58	3407/3407	---M-Z	200	added ('OK')	application/javascript	etag:%22d4f-56bd6d1bba64c-gzip%22	https://previews.aspirity.com/sigma/assets/js/pricing.js	previews.aspirity.com/sigma/assets/js/pricing.js	(from https://previews.aspirity.com/sigma/03_webapp.html)
19:10:59	26617/26617	---M--	200	added ('OK')	image/png	etag:%2267f9-56bd6cd02acfb%22	https://previews.aspirity.com/sigma/assets/img/img_platform_mac_desk.png	previews.aspirity.com/sigma/assets/img/img_platform_mac_desk.png	(from https://previews.aspirity.com/sigma/04_desktop.html)
19:11:00	16909/16909	---M--	200	added ('OK')	image/png	etag:%22420d-56bd6cca6c1ed%22	https://previews.aspirity.com/sigma/assets/img/img_native.png	previews.aspirity.com/sigma/assets/img/img_native.png	(from https://previews.aspirity.com/sigma/04_desktop.html)
19:11:01	871/871	---M--	200	added ('OK')	image/png	etag:%22367-56bd6cd2fb822%22	https://previews.aspirity.com/sigma/assets/img/img_question_4.png	previews.aspirity.com/sigma/assets/img/img_question_4.png	(from https://previews.aspirity.com/sigma/04_desktop.html)
19:11:02	889/889	---M--	200	added ('OK')	image/png	etag:%22379-56bd6cd36ad5e%22	https://previews.aspirity.com/sigma/assets/img/img_question_5.png	previews.aspirity.com/sigma/assets/img/img_question_5.png	(from https://previews.aspirity.com/sigma/04_desktop.html)
19:11:03	893/893	---M--	200	added ('OK')	image/png	etag:%2237d-56bd6cd3f9699%22	https://previews.aspirity.com/sigma/assets/img/img_question_6.png	previews.aspirity.com/sigma/assets/img/img_question_6.png	(from https://previews.aspirity.com/sigma/04_desktop.html)
19:11:04	1296/1296	---M-Z	200	added ('OK')	application/javascript	etag:%22510-56bd6d1dab75a-gzip%22	https://previews.aspirity.com/sigma/assets/js/topbar.js	previews.aspirity.com/sigma/assets/js/topbar.js	(from https://previews.aspirity.com/sigma/05_features.html)
19:11:05	15331/15331	---M-Z	200	added ('OK')	text/css	etag:%223be3-56bd6ca76f2d7-gzip%22	https://previews.aspirity.com/sigma/assets/css/tablesaw.css	previews.aspirity.com/sigma/assets/css/tablesaw.css	(from https://previews.aspirity.com/sigma/06_pricing.html)
19:11:06	96098/96098	---M-Z	200	added ('OK')	application/javascript	etag:%2217762-56bd6d7c7f9ae-gzip%22	https://previews.aspirity.com/sigma/assets/js/vendor/tablesaw.js	previews.aspirity.com/sigma/assets/js/vendor/tablesaw.js	(from https://previews.aspirity.com/sigma/06_pricing.html)
